$GPGGA,062535.00,3428.83143,N,13526.34562,E,1,12,0.77,33.6,M,34.4,M,,*68
$GPGGA,062536.00,3428.82963,N,13526.35025,E,1,12,0.77,33.6,M,34.4,M,,*67
$GPGGA,062537.00,3428.82779,N,13526.35491,E,1,12,0.77,33.7,M,34.4,M,,*69
$GPGGA,062538.00,3428.82588,N,13526.35960,E,1,12,0.77,33.8,M,34.4,M,,*66
$GPGGA,062539.00,3428.82385,N,13526.36435,E,1,12,0.92,33.7,M,34.4,M,,*66
$GPGGA,062540.00,3428.82187,N,13526.36912,E,1,12,0.87,33.6,M,34.4,M,,*65
$GPGGA,062541.00,3428.82000,N,13526.37398,E,1,12,0.93,33.8,M,34.4,M,,*68
$GPGGA,062542.00,3428.81805,N,13526.37864,E,1,12,0.92,33.8,M,34.4,M,,*6C
$GPGGA,062543.00,3428.81618,N,13526.38310,E,1,12,0.92,33.9,M,34.4,M,,*69
$GPGGA,062544.00,3428.81441,N,13526.38736,E,1,12,0.91,34.0,M,34.4,M,,*6D
$GPGGA,062545.00,3428.81265,N,13526.39142,E,1,12,1.00,34.0,M,34.4,M,,*61
$GPGGA,062546.00,3428.81093,N,13526.39538,E,1,12,1.06,34.1,M,34.4,M,,*67
$GPGGA,062547.00,3428.80919,N,13526.39942,E,1,12,1.00,34.1,M,34.4,M,,*6B
$GPGGA,062548.00,3428.80742,N,13526.40366,E,1,12,1.15,34.2,M,34.4,M,,*61
$GPGGA,062549.00,3428.80558,N,13526.40809,E,1,12,1.15,34.3,M,34.4,M,,*6A
$GPGGA,062550.00,3428.80364,N,13526.41279,E,1,12,1.15,34.4,M,34.4,M,,*60
$GPGGA,062551.00,3428.80166,N,13526.41780,E,1,12,0.92,34.4,M,34.4,M,,*6C
$GPGGA,062552.00,3428.79964,N,13526.42305,E,1,12,0.92,34.5,M,34.4,M,,*68
$GPGGA,062553.00,3428.79754,N,13526.42845,E,1,12,0.92,34.6,M,34.4,M,,*68
$GPGGA,062554.00,3428.79531,N,13526.43399,E,1,12,1.00,34.6,M,34.4,M,,*6F
$GPGGA,062555.00,3428.79299,N,13526.43968,E,1,12,1.20,34.7,M,34.4,M,,*6C
$GPGGA,062556.00,3428.79065,N,13526.44553,E,1,12,1.00,34.7,M,34.4,M,,*6F
$GPGGA,062557.00,3428.78823,N,13526.45148,E,1,12,0.92,34.7,M,34.4,M,,*60
$GPGGA,062558.00,3428.78569,N,13526.45747,E,1,12,0.92,34.7,M,34.4,M,,*65
$GPGGA,062559.00,3428.78313,N,13526.46355,E,1,12,1.19,34.7,M,34.4,M,,*69
$GPGGA,062600.00,3428.78046,N,13526.46968,E,1,12,0.92,34.7,M,34.4,M,,*63
$GPGGA,062601.00,3428.77785,N,13526.47607,E,1,12,0.92,34.8,M,34.4,M,,*6D
$GPGGA,062602.00,3428.77516,N,13526.48255,E,1,12,0.92,34.9,M,34.4,M,,*6B
